date,open,high,low,close,volume
2015-07-10,269.22,296.1,268.58,285.36,0
2015-07-11,285.35,299.56,283.46,293.18,0
2015-07-12,293.19,316.23,291.81,311.14,0
2015-07-13,311.14,312,281.5,292.65,0
2015-07-14,292.6,297.25,286,286.83,0
2015-07-15,286.87,294.44,283.51,285.42,0
2015-07-16,285.42,295,275.21,278.94,0
2015-07-17,278.93,281.55,272,279.82,0
2015-07-18,279.52,283.33,276.12,277.25,0
2015-07-19,277.25,279.18,274.69,275.04,0
2015-07-20,275.04,280.5,273.5,280.2,0
2015-07-21,280.2,282.1,275.09,275.55,0
2015-07-22,275.55,278.39,274.5,277.99,0
2015-07-23,277.88,278.44,275.56,276.51,0
2015-07-24,276.48,289.93,276.02,288.6,0
2015-07-25,288.58,292.35,286.39,289.37,0
2015-07-26,289.36,294.57,288.12,293.01,0
2015-07-27,293,298.74,286,294.84,0
2015-07-28,294.73,298.93,293.61,295.23,0
2015-07-29,295.24,295.68,286.02,289.92,0
2015-07-30,289.92,291,284.01,288.21,0
2015-07-31,288.02,289.85,281,284.45,0
2015-08-01,284.45,284.99,276.53,280.31,0
2015-08-02,280.31,283.44,276.26,282.44,0
2015-08-03,282.44,287.05,279.7,281.28,0
2015-08-04,281.28,285.94,281.28,285.47,0
2015-08-05,285.47,285.94,281.49,282.61,0
2015-08-06,282.58,282.58,278,279.08,0
2015-08-07,279.08,281,276.07,280.19,0
2015-08-08,280.04,280.32,260.62,261.34,0
2015-08-09,261.34,267.6,260.73,265.58,0
2015-08-10,265.69,267.72,262.17,265.1,0
2015-08-11,265.09,272.99,264.81,271.96,0
2015-08-12,271.97,273.75,265.8,267.1,0
2015-08-13,267.09,268,263.33,264.47,0
2015-08-14,264.47,268.97,262.13,266.09,0
2015-08-15,266.32,267.76,260.96,262.2,0
2015-08-16,262.04,262.9,256.5,259.9,0
2015-08-17,259.9,262.37,257.4,258.49,0
2015-08-18,258.5,258.5,162,194.52381,0
2015-08-19,194.52381,255.08,178.12,226.32,0
2015-08-20,226.31,237.94,226.27,235.54,0
2015-08-21,235.55,236.43,230.52,232.17,0
2015-08-22,232.46,234.71,221.77,230.27,0
2015-08-23,230.33,232.88,225.58,228.53,0
2015-08-24,228.1,228.69,207.62,210.5,0
2015-08-25,210.49,228.77,196.6,222.03,0
2015-08-26,222.7,232.38,220.1,226.12,0
2015-08-27,226.13,229.5,224,225.8,0
2015-08-28,225.66,238.9,220.11,231.83,0
2015-08-29,232.08,234.03,227.16,230.75,0
2015-08-30,230.9,233.96,225.2,229.99,0
2015-08-31,229.99,233.69,225.31,231.35,0
2015-09-01,231.06,232.39,226.55,228.24,0
2015-09-02,228.24,231.89,226.51,229.71,0
2015-09-03,229.71,229.96,226.1,227.25,0
2015-09-04,227.29,231.66,227.01,230.89,0
2015-09-05,230.88,239.76,230.01,235.84,0
2015-09-06,235.84,248.48,235.5,240.97,0
2015-09-07,241,243,239.03,240.85,0
2015-09-08,240.91,247.68,240.27,244.2,0
2015-09-09,244.2,245.57,238.38,239.07,0
2015-09-10,238.97,241.9,237.01,239.49,0
2015-09-11,239.4,242.78,239.39,240.6,0
2015-09-12,240.9,241,235.33,235.77,0
2015-09-13,235.86,236.85,228.95,230.96,0
2015-09-14,231.11,233.9,228.4,230.89,0
2015-09-15,231.07,232.93,229.5,230.93,0
2015-09-16,230.91,232.12,227.33,228.99,0
2015-09-17,228.99,235.71,228.99,233.61,0
2015-09-18,233.65,236.26,232.52,233.78,0
2015-09-19,233.79,234.19,231.4,232.09,0
2015-09-20,232.01,233.38,231.4,232.12,0
2015-09-21,232.11,232.97,226.38,227.22,0
2015-09-22,227.25,233.95,224.25,231.11,0
2015-09-23,231.43,233,230.03,230.54,0
2015-09-24,230.57,236.25,230.54,234.65,0
2015-09-25,234.65,237.7,233.05,235.26,0
2015-09-26,235.39,235.95,233.75,234.63,0
2015-09-27,234.63,234.78,233,233.37,0
2015-09-28,233.37,241.44,233.37,240.43,0
2015-09-29,240.43,241.5,236.61,236.8,0
2015-09-30,236.9,238.78,235.11,236.49,0
2015-10-01,236.72,240.09,236.19,238.48,0
2015-10-02,238.25,240,237.33,237.86,0
2015-10-03,237.84,241.11,237.68,239.79,0
2015-10-04,239.73,240.93,239.29,239.5,0
2015-10-05,239.47,242.89,236.24,242,0
2015-10-06,242.01,249.01,241.51,247.36,0
2015-10-07,247.35,247.93,243.5,244,0
2015-10-08,244,245.65,242.62,243,0
2015-10-09,242.99,245.45,242.63,244.82,0
2015-10-10,244.93,246.41,243.5,246.01,0
2015-10-11,245.93,248.73,243.75,247.99,0
2015-10-12,247.92,248.45,245.21,246.17,0
2015-10-13,246.15,253.43,244,251.25,0
2015-10-14,251.08,255.95,250.1,253.5,0
