date,open,high,low,close,volume
2008-10-09,1.73011,1.73964,1.706,1.70931,61987
2008-10-10,1.70931,1.71796,1.67712,1.70431,68583
2008-10-13,1.70431,1.74431,1.69202,1.73405,59433
2008-10-14,1.73405,1.76307,1.73315,1.73905,60426
2008-10-15,1.73905,1.7602,1.7264,1.72654,57823
2008-10-16,1.72654,1.73529,1.71291,1.73021,65859
2008-10-17,1.73021,1.73824,1.72239,1.73034,46984
2008-10-20,1.73034,1.75175,1.71044,1.71514,56183
2008-10-21,1.71514,1.71968,1.665,1.6703,64320
2008-10-22,1.6703,1.67227,1.61373,1.62597,77710
2008-10-23,1.62597,1.63462,1.60412,1.62255,68923
2008-10-24,1.62255,1.63239,1.52583,1.59028,83831
2008-10-27,1.59028,1.59028,1.52775,1.55496,72149
2008-10-28,1.55496,1.59553,1.53977,1.5895,69327
2008-10-29,1.5895,1.64751,1.5871,1.63691,74709
2008-10-30,1.63691,1.66723,1.62114,1.64464,74270
2008-10-31,1.64464,1.64902,1.60051,1.61002,71557
2008-11-03,1.61002,1.63985,1.57806,1.58231,55545
2008-11-04,1.58231,1.61095,1.55998,1.59542,65580
2008-11-05,1.59542,1.61966,1.5748,1.5899,71205
2008-11-06,1.5899,1.60388,1.55663,1.56247,72141
2008-11-07,1.56247,1.58758,1.55308,1.56701,58059
2008-11-10,1.56701,1.58836,1.55733,1.56064,55760
2008-11-11,1.56064,1.57013,1.53614,1.53808,54575
2008-11-12,1.53808,1.54818,1.48933,1.49615,69741
2008-11-13,1.49615,1.49918,1.45585,1.48365,76630
2008-11-14,1.48365,1.49596,1.46568,1.4798,71211
2008-11-17,1.4798,1.50833,1.46405,1.49879,68416
2008-11-18,1.49879,1.50912,1.48984,1.49555,70377
2008-11-19,1.49555,1.52501,1.4901,1.49505,69487
2008-11-20,1.49505,1.49953,1.47115,1.47269,71736
2008-11-21,1.47269,1.50615,1.47019,1.48655,67062
2008-11-24,1.48655,1.51865,1.48558,1.51825,66580
2008-11-25,1.51825,1.5535,1.49818,1.5471,78113
2008-11-26,1.5471,1.54816,1.51747,1.53209,66655
2008-11-27,1.53209,1.55125,1.53117,1.54024,36469
2008-11-28,1.54024,1.54476,1.5258,1.54039,53070
2008-12-01,1.54039,1.54039,1.4806,1.48868,64880
2008-12-02,1.48868,1.5069,1.47754,1.49158,68795
2008-12-03,1.49158,1.49338,1.4665,1.47823,65137
2008-12-04,1.47823,1.48154,1.44666,1.46777,71528
2008-12-05,1.46777,1.4752,1.45227,1.47368,60836
2008-12-08,1.47368,1.50484,1.46699,1.49119,56868
2008-12-09,1.49119,1.49125,1.46756,1.47527,59960
2008-12-10,1.47527,1.4882,1.47356,1.47816,61258
2008-12-11,1.47816,1.50803,1.47708,1.50303,70246
2008-12-12,1.50303,1.5119,1.48153,1.49463,74171
2008-12-15,1.49463,1.53788,1.4919,1.53065,64638
2008-12-16,1.53065,1.56465,1.5204,1.55755,65379
2008-12-17,1.55755,1.5723,1.5243,1.55326,83456
2008-12-18,1.55326,1.56154,1.48796,1.50125,89329
2008-12-19,1.50125,1.51858,1.48118,1.49178,68217
2008-12-22,1.49178,1.49919,1.46851,1.48135,54262
2008-12-23,1.48135,1.48977,1.46715,1.47226,45743
2008-12-24,1.47226,1.48078,1.4658,1.47107,27490
2008-12-25,1.47321,1.51971,1.4677,1.47499,0
2008-12-26,1.47107,1.47945,1.46486,1.46526,8089
2008-12-29,1.46526,1.47721,1.43791,1.43948,59814
2008-12-30,1.43948,1.45529,1.4387,1.44081,50526
2008-12-31,1.44081,1.46984,1.43511,1.4542,38913
2009-01-01,1.4497,1.48025,1.4497,1.4741,0
2009-01-02,1.4542,1.46778,1.43768,1.44973,40831
2009-01-05,1.44973,1.47402,1.44278,1.47004,70429
2009-01-06,1.47004,1.49918,1.45026,1.49194,77902
2009-01-07,1.49194,1.52821,1.48034,1.50882,76567
2009-01-08,1.50882,1.53741,1.49824,1.52153,79309
2009-01-09,1.52153,1.53495,1.51126,1.51667,66189
2009-01-12,1.51667,1.51667,1.48082,1.48211,67611
2009-01-13,1.48211,1.48289,1.44703,1.44965,76101
2009-01-14,1.44965,1.47078,1.44903,1.46093,73326
2009-01-15,1.46093,1.4685,1.44732,1.46384,77476
2009-01-16,1.46384,1.49803,1.46252,1.47455,74856
2009-01-19,1.47455,1.4909,1.44149,1.44188,54344
2009-01-20,1.44188,1.44431,1.38604,1.39234,95219
2009-01-21,1.39234,1.40262,1.36176,1.39502,91779
2009-01-22,1.39502,1.40226,1.36884,1.38761,86616
2009-01-23,1.38761,1.38982,1.35016,1.38046,79660
2009-01-26,1.38046,1.39952,1.35472,1.3992,82220
2009-01-27,1.3992,1.42427,1.39277,1.41288,80921
2009-01-28,1.41288,1.43764,1.41225,1.42467,82829
2009-01-29,1.42467,1.44113,1.40716,1.42998,79258
2009-01-30,1.42998,1.44989,1.41846,1.44902,80439
2009-02-02,1.44902,1.44902,1.40517,1.42647,69865
2009-02-03,1.42647,1.44865,1.41535,1.4459,70898
2009-02-04,1.4459,1.45776,1.43232,1.44663,75451
2009-02-05,1.44663,1.47032,1.43658,1.46098,78142
2009-02-06,1.46098,1.4845,1.45879,1.48062,71914
2009-02-09,1.48062,1.49857,1.47016,1.48979,63815
2009-02-10,1.48979,1.4914,1.44539,1.45413,85223
2009-02-11,1.45413,1.45657,1.4315,1.43945,78093
2009-02-12,1.43945,1.44136,1.41361,1.42675,78063
2009-02-13,1.42675,1.46049,1.42523,1.44012,67866
2009-02-16,1.44012,1.44012,1.41503,1.4294,39131
2009-02-17,1.4294,1.43106,1.41242,1.42357,69822
2009-02-18,1.42357,1.42995,1.4093,1.421,64435
2009-02-19,1.421,1.44474,1.42058,1.42921,64554
2009-02-20,1.42921,1.44852,1.41514,1.44258,67642
2009-02-23,1.44258,1.46613,1.43648,1.44868,66081
2009-02-24,1.44868,1.45783,1.43751,1.44795,67745
2009-02-25,1.44795,1.46071,1.41738,1.41926,71468
2009-02-26,1.41926,1.43841,1.4161,1.43153,60642
2009-02-27,1.43153,1.43651,1.41102,1.43149,65678
2009-03-02,1.43149,1.43149,1.39566,1.40539,62661
2009-03-03,1.40539,1.41568,1.39831,1.40479,65165
2009-03-04,1.40479,1.4199,1.3983,1.41935,59176
2009-03-05,1.41935,1.42334,1.4037,1.41167,57007
2009-03-06,1.41167,1.43059,1.40382,1.40722,66844
2009-03-09,1.40722,1.41815,1.37421,1.37757,63914
2009-03-10,1.37757,1.39053,1.36881,1.37503,65801
2009-03-11,1.37503,1.38889,1.36539,1.38725,69291
2009-03-12,1.38725,1.39834,1.36985,1.39396,72367
2009-03-13,1.39396,1.40702,1.38625,1.39769,61986
2009-03-16,1.39769,1.42296,1.38899,1.40622,61986
2009-03-17,1.40622,1.41379,1.39641,1.40367,56498
2009-03-18,1.40367,1.42965,1.38438,1.427,60465
2009-03-19,1.427,1.45968,1.41552,1.4506,73152
2009-03-20,1.4506,1.45889,1.43932,1.44413,59225
2009-03-23,1.44413,1.46492,1.44413,1.45721,60465
2009-03-24,1.45721,1.47781,1.45453,1.4681,71809
2009-03-25,1.4681,1.47327,1.45146,1.45508,69749
2009-03-26,1.45508,1.46376,1.44227,1.44524,62677
2009-03-27,1.44524,1.44949,1.42669,1.43007,60306
2009-03-30,1.43007,1.43007,1.41107,1.42658,58239
2009-03-31,1.42658,1.43759,1.42399,1.43218,56398
2009-04-01,1.43218,1.44684,1.42725,1.44641,61374
2009-04-02,1.44641,1.47498,1.44451,1.47259,72195
2009-04-03,1.47259,1.48465,1.46483,1.48243,58648
2009-04-06,1.48243,1.49586,1.46693,1.47666,60094
