date,open,high,low,close,volume
2014-05-19,0.86364,0.86548,0.86203,0.86249,62444
2014-05-20,0.86249,0.86351,0.85608,0.85729,85638
2014-05-21,0.85729,0.85948,0.85378,0.85739,89934
2014-05-22,0.85739,0.85888,0.85514,0.85619,81592
2014-05-23,0.85619,0.85743,0.85309,0.85379,83092
2014-05-26,0.85414,0.85573,0.85268,0.85449,83720
2014-05-27,0.85449,0.85793,0.853,0.85609,84402
2014-05-28,0.85609,0.85715,0.84702,0.84934,100994
2014-05-29,0.84934,0.85085,0.84517,0.84841,96013
2014-05-30,0.84841,0.85165,0.84723,0.84855,85153
2014-06-02,0.84873,0.84975,0.84409,0.84499,82164
2014-06-03,0.84499,0.8477,0.84183,0.84299,99355
2014-06-04,0.84299,0.84419,0.84023,0.84199,99030
2014-06-05,0.84199,0.85139,0.84177,0.84983,124328
2014-06-06,0.84983,0.85542,0.84811,0.84915,112331
2014-06-09,0.84907,0.85309,0.84803,0.84899,82597
2014-06-10,0.84899,0.85272,0.84899,0.85229,90973
2014-06-11,0.85229,0.8575,0.85223,0.85343,114501
2014-06-12,0.85343,0.87004,0.85175,0.86872,125932
2014-06-13,0.86872,0.86923,0.86449,0.86606,92100
2014-06-16,0.86664,0.86997,0.86576,0.86737,115500
2014-06-17,0.86737,0.86832,0.86423,0.86589,95459
2014-06-18,0.86589,0.87355,0.86521,0.87289,104604
2014-06-19,0.87289,0.87359,0.87034,0.87129,109710
2014-06-20,0.87129,0.87231,0.86813,0.86902,97100
2014-06-23,0.86963,0.87486,0.86924,0.87089,92733
2014-06-24,0.87089,0.87234,0.86704,0.86705,92809
2014-06-25,0.86705,0.8741,0.86619,0.87369,83436
2014-06-26,0.87369,0.87882,0.87273,0.87779,82952
2014-06-27,0.87779,0.87936,0.87537,0.87678,70774
2014-06-30,0.8775,0.87819,0.87278,0.87559,80115
2014-07-01,0.87559,0.8791,0.87501,0.87731,97458
2014-07-02,0.87731,0.87753,0.87475,0.87711,113995
2014-07-03,0.87711,0.87777,0.87175,0.8752,127995
2014-07-04,0.8752,0.87572,0.87312,0.8735,79563
2014-07-07,0.87466,0.87678,0.87138,0.87559,97941
2014-07-08,0.87559,0.88058,0.8739,0.8786,98007
2014-07-09,0.8786,0.88288,0.87814,0.88218,107994
2014-07-10,0.88218,0.88361,0.87942,0.88189,117615
2014-07-11,0.88189,0.8833,0.87991,0.88026,101871
2014-07-14,0.88021,0.88228,0.87945,0.88029,89742
2014-07-15,0.88029,0.88181,0.87499,0.87649,124026
2014-07-16,0.87649,0.877,0.86896,0.87095,126929
2014-07-17,0.87095,0.87198,0.86657,0.86675,131541
2014-07-18,0.86675,0.86942,0.86492,0.8679,112211
2014-07-21,0.86905,0.87198,0.86849,0.86869,85626
2014-07-22,0.86869,0.86971,0.8653,0.86656,82468
2014-07-23,0.86656,0.87082,0.86582,0.86989,78572
2014-07-24,0.86989,0.86997,0.85675,0.85712,96384
2014-07-25,0.85712,0.85861,0.85389,0.85447,89591
2014-07-28,0.8552,0.85609,0.85297,0.85463,93689
2014-07-29,0.85463,0.85572,0.84939,0.85028,114237
2014-07-30,0.85028,0.85148,0.8463,0.84902,151719
2014-07-31,0.84902,0.85187,0.84721,0.84962,137861
2014-08-01,0.84962,0.8535,0.84615,0.85058,140653
2014-08-04,0.84997,0.85276,0.8496,0.85214,93354
2014-08-05,0.85214,0.85309,0.84518,0.8463,121881
2014-08-06,0.8463,0.8487,0.84232,0.84733,106109
2014-08-07,0.84733,0.84946,0.8452,0.8471,92938
2014-08-08,0.8471,0.84897,0.84316,0.84605,93491
2014-08-11,0.84586,0.8475,0.84554,0.84573,63171
2014-08-12,0.84573,0.8463,0.84085,0.84344,77841
2014-08-13,0.84344,0.84792,0.84191,0.84545,84459
2014-08-14,0.84545,0.85146,0.84545,0.84913,83442
2014-08-15,0.84913,0.85019,0.84671,0.84792,76649
2014-08-18,0.84851,0.85007,0.84678,0.84773,58246
2014-08-19,0.84773,0.84839,0.84152,0.84152,92118
2014-08-20,0.84152,0.84349,0.8366,0.83719,110738
2014-08-21,0.83719,0.84131,0.83476,0.8404,91652
2014-08-22,0.8404,0.84303,0.83808,0.83941,98875
2014-08-25,0.83923,0.8395,0.83342,0.8342,100385
2014-08-26,0.8342,0.83499,0.83111,0.83308,105936
2014-08-27,0.83308,0.83813,0.83277,0.83729,109453
